region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
huntsville / decatur,9500,2014.0,ford,ford - transit connect,excellent,4 cylinders,gas,219581.0,clean,automatic,fwd,full-size,van,white,al
huntsville / decatur,33900,2019.0,gmc,gmc - savana,like new,8 cylinders,gas,24585.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,17200,2014.0,ford,ford - transit connect,excellent,4 cylinders,gas,45026.0,clean,automatic,fwd,full-size,van,white,al
huntsville / decatur,23900,2017.0,ford,ford - transit 150,excellent,6 cylinders,gas,108482.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,22300,2017.0,ford,ford - transit 150,excellent,6 cylinders,gas,113617.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,12995,2013.0,toyota,toyota - camry se,excellent,4 cylinders,gas,68436.0,clean,automatic,fwd,full-size,sedan,red,al
huntsville / decatur,16700,2010.0,chevrolet,chevrolet - tahoe,excellent,8 cylinders,gas,184222.0,clean,automatic,rwd,full-size,SUV,black,al
huntsville / decatur,21600,2013.0,bmw,bmw - 650i,excellent,8 cylinders,gas,86611.0,clean,automatic,rwd,mid-size,sedan,blue,al
huntsville / decatur,48200,2018.0,chevrolet,chevrolet - silverado,excellent,8 cylinders,gas,33467.0,clean,automatic,4wd,full-size,pickup,white,al
huntsville / decatur,11500,2014.0,chevrolet,chevrolet - equinox,good,4 cylinders,gas,96650.0,clean,automatic,fwd,full-size,SUV,custom,al
huntsville / decatur,10900,2009.0,nissan,nissan - titan,good,8 cylinders,gas,199912.0,clean,automatic,rwd,full-size,truck,silver,al
huntsville / decatur,9495,2008.0,toyota,toyota - rav4,excellent,4 cylinders,gas,144657.0,clean,automatic,fwd,mid-size,SUV,green,al
huntsville / decatur,9995,2011.0,nissan,nissan - rogue sv,excellent,4 cylinders,gas,92496.0,clean,automatic,fwd,mid-size,SUV,white,al
huntsville / decatur,8495,2010.0,hyundai,hyundai - santa fe gls,excellent,4 cylinders,gas,125082.0,clean,automatic,fwd,mid-size,SUV,green,al
huntsville / decatur,9995,2014.0,nissan,nissan - altima 2.5 sv,excellent,4 cylinders,gas,111737.0,clean,automatic,fwd,full-size,sedan,white,al
huntsville / decatur,13495,2015.0,buick,buick - encore convenience,excellent,4 cylinders,gas,69430.0,clean,automatic,fwd,mid-size,SUV,white,al
huntsville / decatur,14995,2014.0,jeep,jeep - grand cherokee limited,excellent,6 cylinders,gas,126200.0,lien,automatic,rwd,full-size,van,black,al
huntsville / decatur,11995,2012.0,honda,honda - cr-v ex,excellent,4 cylinders,gas,126810.0,clean,automatic,fwd,mid-size,SUV,blue,al
huntsville / decatur,7995,2011.0,nissan,nissan - altima 2.5 s,excellent,4 cylinders,gas,91763.0,clean,automatic,fwd,full-size,sedan,brown,al
huntsville / decatur,8995,2012.0,ford,ford - fusion sel,excellent,4 cylinders,gas,90468.0,clean,automatic,fwd,full-size,sedan,black,al
huntsville / decatur,12500,2017.0,toyota,toyota - corolla,good,4 cylinders,gas,33591.0,clean,automatic,fwd,compact,sedan,black,al
huntsville / decatur,9500,2014.0,ford,ford - transit connect,excellent,4 cylinders,gas,219581.0,clean,automatic,fwd,full-size,van,white,al
huntsville / decatur,16900,2014.0,ford,ford - transit connect,excellent,4 cylinders,gas,35173.0,clean,automatic,fwd,full-size,van,white,al
huntsville / decatur,34500,2019.0,ford,ford - transit,like new,6 cylinders,gas,7646.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,32700,2019.0,ford,ford - transit,like new,6 cylinders,gas,13646.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,32900,2019.0,ford,ford - transit,like new,6 cylinders,gas,6735.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,34800,2019.0,ford,ford - transit,like new,6 cylinders,gas,31020.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,12500,2017.0,toyota,toyota - corolla,good,4 cylinders,gas,33591.0,clean,automatic,fwd,compact,sedan,black,al
huntsville / decatur,2950,1996.0,ford,ford - explorer xlt,good,6 cylinders,gas,218822.0,clean,automatic,rwd,mid-size,SUV,red,al
huntsville / decatur,12500,2017.0,toyota,toyota - corolla,good,4 cylinders,gas,33591.0,clean,automatic,fwd,compact,sedan,black,al
huntsville / decatur,48990,2019.0,nissan,nissan - armada,good,8 cylinders,gas,21412.0,clean,automatic,rwd,full-size,SUV,black,al
huntsville / decatur,14990,2017.0,dodge,dodge - journey,good,4 cylinders,gas,96577.0,clean,automatic,fwd,full-size,SUV,black,al
huntsville / decatur,9500,2014.0,ford,ford - transit connect,excellent,4 cylinders,gas,219581.0,clean,automatic,fwd,full-size,van,white,al
huntsville / decatur,29600,2019.0,gmc,gmc - savana,like new,8 cylinders,gas,30052.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,20300,2017.0,ford,ford - transit 150,excellent,6 cylinders,gas,141625.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,36700,2019.0,ford,ford - transit 250,excellent,6 cylinders,gas,14985.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,32800,2018.0,ford,ford - transit,excellent,6 cylinders,gas,43479.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,31900,2019.0,ford,ford - transit 250,excellent,6 cylinders,gas,29497.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,34800,2019.0,ford,ford - transit,excellent,6 cylinders,gas,31020.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,24900,2016.0,ford,ford - econoline,excellent,8 cylinders,gas,122238.0,clean,automatic,rwd,full-size,truck,white,al
huntsville / decatur,12500,2017.0,toyota,toyota - corolla,good,4 cylinders,gas,33591.0,clean,automatic,fwd,compact,sedan,black,al
huntsville / decatur,9950,2010.0,ford,ford - e250,excellent,8 cylinders,gas,177000.0,clean,automatic,rwd,full-size,van,white,al
huntsville / decatur,24500,2006.0,ford,ford - f550,excellent,8 cylinders,diesel,147000.0,clean,automatic,rwd,full-size,truck,white,al
huntsville / decatur,49500,2018.0,bmw,bmw - x6 xdrive50i,excellent,8 cylinders,gas,52000.0,clean,automatic,4wd,full-size,coupe,grey,al
mobile,21880,2015.0,ram,ram - 1500,excellent,6 cylinders,diesel,134936.0,clean,automatic,fwd,full-size,truck,grey,al
mobile,49900,2019.0,lexus,lexus - rx 450h,excellent,6 cylinders,hybrid,1900.0,clean,automatic,4wd,full-size,SUV,white,al
mobile,14890,2015.0,ram,ram - promaster city,like new,4 cylinders,gas,70350.0,clean,automatic,fwd,full-size,van,red,al
mobile,13890,2013.0,ford,ford - e150 cargo van,excellent,8 cylinders,gas,179592.0,clean,automatic,rwd,full-size,truck,white,al
mobile,15890,2015.0,gmc,gmc - savana g2500,like new,8 cylinders,gas,181006.0,clean,automatic,rwd,full-size,van,white,al
mobile,28900,2016.0,chevrolet,chevrolet - tahoe lt 4x4,like new,8 cylinders,gas,136589.0,clean,automatic,4wd,full-size,SUV,black,al
mobile,19890,2017.0,ford,ford - expedition xlt,like new,6 cylinders,gas,139449.0,clean,automatic,rwd,full-size,SUV,white,al
mobile,9980,2014.0,ford,ford - escape se,excellent,4 cylinders,gas,124725.0,clean,automatic,fwd,full-size,SUV,green,al
mobile,11950,2012.0,chevrolet,chevrolet - tahoe,like new,8 cylinders,gas,210916.0,clean,automatic,rwd,full-size,SUV,white,al
mobile,10950,2004.0,cadillac,cadillac - escalade,like new,8 cylinders,gas,76046.0,clean,automatic,4wd,full-size,SUV,white,al
mobile,8450,2014.0,buick,buick - verano convenience group,excellent,4 cylinders,gas,177554.0,clean,automatic,fwd,compact,sedan,red,al
mobile,8890,2011.0,ford,ford - ranger,excellent,4 cylinders,gas,181759.0,clean,automatic,rwd,full-size,truck,white,al
mobile,12590,2015.0,volvo,volvo - xc90 r-design,excellent,6 cylinders,gas,99391.0,clean,automatic,4wd,full-size,SUV,blue,al
mobile,15890,2016.0,chevrolet,chevrolet - express,excellent,8 cylinders,gas,152745.0,clean,automatic,rwd,full-size,van,white,al
mobile,14890,2015.0,chevrolet,chevrolet - express 2500 cargo van,excellent,8 cylinders,gas,167675.0,clean,automatic,rwd,full-size,van,white,al
mobile,14890,2012.0,chevrolet,chevrolet - silverado 1500 ls,excellent,8 cylinders,gas,146979.0,clean,automatic,rwd,full-size,truck,black,al
mobile,14980,2016.0,nissan,nissan - nv1500 cargo van,excellent,6 cylinders,gas,185193.0,clean,automatic,rwd,full-size,van,white,al
mobile,14590,2016.0,ford,ford - transit connect xlt,like new,4 cylinders,gas,125929.0,clean,automatic,fwd,full-size,van,white,al
mobile,9900,2012.0,mini,mini - cooper countryman s,excellent,4 cylinders,gas,108301.0,clean,automatic,fwd,mid-size,hatchback,green,al
mobile,10900,2012.0,mini,mini - cooper hardtop s,excellent,4 cylinders,gas,92000.0,clean,automatic,fwd,mid-size,hatchback,custom,al
mobile,24880,2012.0,ford,ford - f250 super duty,excellent,8 cylinders,diesel,252298.0,clean,automatic,4wd,full-size,truck,brown,al
mobile,17695,2017.0,ford,ford - fusion,excellent,4 cylinders,hybrid,33896.0,clean,automatic,fwd,mid-size,sedan,grey,al
mobile,8950,2008.0,infiniti,infiniti - ex35 journey,excellent,6 cylinders,gas,159294.0,clean,automatic,fwd,mid-size,SUV,custom,al
mobile,8950,2014.0,nissan,nissan - altima 2.5 4dr.,excellent,4 cylinders,gas,121984.0,clean,automatic,fwd,mid-size,sedan,red,al
mobile,5950,2004.0,honda,honda - cr-v,excellent,6 cylinders,gas,209166.0,clean,automatic,fwd,mid-size,SUV,red,al
mobile,4950,1997.0,chevrolet,chevrolet - astro 1997,excellent,6 cylinders,gas,114268.0,clean,automatic,fwd,mid-size,van,red,al
mobile,8950,2009.0,infiniti,infiniti - g37 sedan,like new,6 cylinders,gas,140589.0,clean,automatic,fwd,mid-size,sedan,blue,al
mobile,9950,2014.0,nissan,nissan - altima 2014,excellent,4 cylinders,gas,121984.0,clean,automatic,fwd,mid-size,sedan,red,al
mobile,14950,2016.0,toyota,toyota - sienna le,excellent,6 cylinders,gas,118000.0,clean,automatic,fwd,full-size,van,custom,al
mobile,8000,2005.0,mercedes-benz,mercedes-benz - benz clk 350,excellent,8 cylinders,gas,119000.0,clean,automatic,fwd,sub-compact,convertible,custom,al
mobile,4000,2005.0,honda,honda - pilot,fair,6 cylinders,gas,215290.0,clean,automatic,4wd,full-size,SUV,grey,al
mobile,9950,2014.0,ford,ford - flex se,excellent,6 cylinders,gas,145635.0,clean,automatic,fwd,mid-size,mini-van,white,al
mobile,11480,2017.0,hyundai,hyundai - elantra,excellent,4 cylinders,gas,65955.0,clean,automatic,fwd,compact,sedan,silver,al
mobile,23480,2014.0,gmc,gmc - sierra 1500,excellent,8 cylinders,gas,163665.0,clean,automatic,4wd,full-size,truck,black,al
mobile,10950,2004.0,cadillac,cadillac - escalade,excellent,8 cylinders,gas,76046.0,clean,automatic,4wd,full-size,SUV,white,al
mobile,6900,2009.0,volkswagen,volkswagen - beetle convertible,excellent,5 cylinders,gas,89000.0,clean,automatic,fwd,mid-size,convertible,silver,al
mobile,19900,2011.0,cadillac,cadillac - escalade,good,8 cylinders,gas,133257.0,clean,automatic,rwd,full-size,SUV,white,al
mobile,10880,2017.0,ford,ford - focus,excellent,3 cylinders,gas,68004.0,clean,automatic,fwd,compact,sedan,silver,al
mobile,8950,2009.0,infiniti,infiniti - ex35,excellent,6 cylinders,gas,159294.0,clean,automatic,fwd,full-size,SUV,blue,al
mobile,15950,2013.0,ford,ford - f-150 xlt 4x2 4dr supercrew,excellent,6 cylinders,gas,159796.0,clean,automatic,rwd,full-size,truck,white,al
mobile,11950,2014.0,honda,honda - odyssey,excellent,6 cylinders,gas,141834.0,clean,automatic,fwd,full-size,van,grey,al
mobile,15900,2011.0,mercedes-benz,mercedes-benz - benz glk 350,excellent,6 cylinders,gas,63000.0,clean,automatic,rwd,mid-size,SUV,white,al
mobile,23995,2013.0,ford,ford - f-150,good,6 cylinders,gas,139863.0,clean,automatic,rwd,full-size,truck,green,al
mobile,36995,2015.0,chevrolet,chevrolet - tahoe,good,8 cylinders,gas,97917.0,clean,automatic,rwd,full-size,SUV,black,al
mobile,35995,2017.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,69815.0,clean,automatic,rwd,full-size,truck,white,al
mobile,20995,2011.0,rover,rover - sport,excellent,8 cylinders,gas,79015.0,clean,automatic,4wd,full-size,SUV,silver,al
mobile,16995,2011.0,rover,rover - lr4 hse,excellent,8 cylinders,gas,100929.0,clean,automatic,4wd,full-size,SUV,grey,al
mobile,8995,2010.0,nissan,nissan - xterra,excellent,6 cylinders,gas,107678.0,clean,automatic,fwd,mid-size,SUV,black,al
mobile,8450,2014.0,buick,buick - verano convenience group,excellent,4 cylinders,gas,177554.0,clean,automatic,fwd,compact,sedan,red,al
mobile,7950,2010.0,honda,honda - odyssey,excellent,6 cylinders,gas,138896.0,clean,automatic,fwd,full-size,mini-van,blue,al
mobile,7950,2008.0,chevrolet,chevrolet - impala lt,excellent,6 cylinders,gas,84162.0,clean,automatic,fwd,full-size,sedan,brown,al
mobile,14888,2005.0,toyota,toyota - tacoma,excellent,6 cylinders,gas,147040.0,clean,automatic,rwd,mid-size,truck,white,al
mobile,25777,2017.0,lexus,lexus - es350,like new,6 cylinders,gas,71525.0,clean,automatic,fwd,mid-size,sedan,grey,al
mobile,19565,2018.0,honda,honda - civic lx,like new,4 cylinders,gas,15545.0,clean,automatic,fwd,sub-compact,sedan,blue,al
mobile,12777,2013.0,honda,honda - accord,like new,4 cylinders,gas,92414.0,clean,automatic,fwd,mid-size,sedan,white,al
mobile,13677,2014.0,honda,honda - accord,like new,4 cylinders,gas,105393.0,clean,automatic,fwd,mid-size,SUV,grey,al
mobile,13454,2012.0,honda,honda - cr-v,excellent,4 cylinders,gas,27326.0,clean,automatic,fwd,mid-size,SUV,silver,al
mobile,12788,2010.0,lexus,lexus - gs 350,like new,6 cylinders,gas,139260.0,clean,automatic,rwd,mid-size,sedan,silver,al
mobile,15988,2013.0,toyota,toyota - highlander,excellent,6 cylinders,gas,138733.0,clean,automatic,fwd,mid-size,SUV,white,al
mobile,25677,2017.0,toyota,toyota - tacoma,like new,6 cylinders,gas,110112.0,clean,automatic,rwd,mid-size,truck,brown,al
mobile,3000,1998.0,ford,ford - mustang,good,8 cylinders,gas,119000.0,clean,automatic,rwd,compact,convertible,green,al
mobile,8000,2002.0,lexus,lexus - ls430,excellent,8 cylinders,gas,119000.0,clean,automatic,rwd,full-size,sedan,silver,al
mobile,18999,2010.0,ford,ford - f250 king ranch,excellent,8 cylinders,diesel,264315.0,clean,automatic,4wd,full-size,truck,red,al
mobile,10999,2013.0,volkswagen,volkswagen - passat se,excellent,4 cylinders,gas,68110.0,clean,automatic,fwd,mid-size,sedan,grey,al
mobile,10500,2013.0,bmw,bmw - 3 series 328i,excellent,4 cylinders,gas,131661.0,clean,automatic,rwd,mid-size,sedan,black,al
mobile,29995,2016.0,ram,ram - 1500,good,8 cylinders,gas,135005.0,clean,automatic,4wd,full-size,truck,grey,al
mobile,19995,2011.0,ford,ford - f-150,good,8 cylinders,gas,103554.0,clean,automatic,4wd,full-size,truck,grey,al
mobile,30900,2015.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,114800.0,clean,automatic,4wd,full-size,truck,custom,al
mobile,22900,2018.0,nissan,nissan - frontier,good,4 cylinders,gas,14570.0,clean,automatic,rwd,full-size,truck,custom,al
mobile,24900,2015.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,119569.0,clean,automatic,rwd,full-size,truck,white,al
mobile,22495,2013.0,chevrolet,chevrolet - silverado 1500,excellent,8 cylinders,gas,52686.0,clean,automatic,rwd,full-size,truck,silver,al
mobile,31995,2017.0,lexus,lexus - rx 350,excellent,6 cylinders,gas,32715.0,clean,automatic,4wd,mid-size,SUV,silver,al
mobile,13995,2014.0,lincoln,lincoln - mkz,excellent,4 cylinders,gas,40994.0,clean,automatic,fwd,mid-size,sedan,grey,al
mobile,10995,2016.0,toyota,toyota - corolla,excellent,4 cylinders,gas,82631.0,clean,automatic,fwd,compact,sedan,silver,al
mobile,17995,2019.0,mitsubishi,mitsubishi - outlander sport,good,4 cylinders,gas,41828.0,clean,automatic,rwd,full-size,SUV,grey,al
mobile,28995,2017.0,buick,buick - enclave,good,6 cylinders,gas,71160.0,clean,automatic,rwd,full-size,SUV,blue,al
mobile,27995,2013.0,ford,ford - f-150,good,6 cylinders,gas,104253.0,clean,automatic,4wd,full-size,truck,white,al
mobile,22995,2010.0,toyota,toyota - tacoma,good,6 cylinders,gas,157471.0,clean,automatic,4wd,full-size,truck,grey,al
mobile,8988,2001.0,chevrolet,chevrolet - silverado 1500,good,8 cylinders,gas,189000.0,clean,automatic,4wd,full-size,truck,green,al
mobile,7950,2014.0,buick,buick - verano convenience group,excellent,4 cylinders,gas,177554.0,clean,automatic,fwd,compact,sedan,red,al
mobile,6988,2005.0,toyota,toyota - 4runner,good,8 cylinders,gas,236000.0,clean,automatic,4wd,full-size,SUV,grey,al
mobile,4488,2000.0,nissan,nissan - pathfinder,good,6 cylinders,gas,220000.0,clean,automatic,rwd,full-size,SUV,custom,al
mobile,800,2006.0,mazda,mazda - 3,fair,4 cylinders,gas,1234.0,clean,automatic,fwd,compact,sedan,grey,al
montgomery,8950,2013.0,volkswagen,volkswagen - jetta gli,good,4 cylinders,gas,123904.0,clean,automatic,fwd,mid-size,sedan,black,al
montgomery,9950,2011.0,ford,ford - f-150 xl 4x4,good,6 cylinders,gas,136341.0,clean,automatic,4wd,full-size,pickup,white,al
montgomery,9950,2013.0,volvo,volvo - s-60 t5,good,5 cylinders,gas,90562.0,clean,automatic,fwd,mid-size,sedan,grey,al
montgomery,13950,2013.0,chevrolet,chevrolet - suburban ltz,good,8 cylinders,gas,212134.0,clean,automatic,rwd,full-size,SUV,white,al
montgomery,8950,2015.0,volkswagen,volkswagen - passat tsi wolfsburg,excellent,4 cylinders,gas,100274.0,clean,automatic,fwd,mid-size,sedan,white,al
montgomery,11950,2013.0,bmw,bmw - 328i nav sport pkg.,excellent,6 cylinders,gas,85798.0,clean,automatic,rwd,mid-size,sedan,blue,al
montgomery,8950,2015.0,mazda,mazda - cx-5 sport,good,4 cylinders,gas,170231.0,clean,automatic,fwd,mid-size,SUV,grey,al
montgomery,7950,2012.0,toyota,toyota - prius v hatchback,good,4 cylinders,hybrid,156553.0,clean,automatic,fwd,mid-size,hatchback,silver,al
montgomery,8950,2009.0,lexus,lexus - is 250 awd nav,good,4 cylinders,gas,134730.0,clean,automatic,4wd,mid-size,sedan,blue,al
montgomery,11950,2009.0,chevrolet,chevrolet - 1500 avalanche ltz 4x4,good,8 cylinders,gas,179935.0,clean,automatic,4wd,full-size,pickup,black,al
montgomery,7950,2006.0,ford,ford - f-350 xl cab & chassis,good,10 cylinders,gas,216486.0,clean,manual,rwd,full-size,truck,white,al
montgomery,8950,2011.0,honda,honda - odyssey ex-l,good,6 cylinders,gas,164406.0,clean,automatic,fwd,mid-size,mini-van,grey,al
montgomery,9950,2007.0,jaguar,jaguar - s-type r,excellent,8 cylinders,gas,97687.0,clean,automatic,rwd,mid-size,sedan,black,al
montgomery,8950,2013.0,chevrolet,chevrolet - cruze lt,good,4 cylinders,gas,128760.0,clean,automatic,fwd,mid-size,sedan,blue,al
montgomery,7950,2010.0,cadillac,cadillac - cts 4,good,6 cylinders,gas,229707.0,clean,automatic,4wd,mid-size,sedan,black,al
montgomery,11950,2012.0,lexus,lexus - es350 nav,good,6 cylinders,gas,134049.0,clean,automatic,fwd,mid-size,sedan,black,al
montgomery,12950,2011.0,mercedes-benz,mercedes-benz - benz ml 350 4-matic,excellent,6 cylinders,gas,108527.0,clean,automatic,4wd,mid-size,SUV,black,al
montgomery,29900,2017.0,ford,ford - expedition platinum 4x4 gas,excellent,6 cylinders,gas,72849.0,rebuilt,automatic,4wd,full-size,SUV,white,al
montgomery,9950,2007.0,jaguar,jaguar - s-type r,excellent,8 cylinders,gas,97687.0,clean,automatic,rwd,mid-size,sedan,black,al
montgomery,8950,2011.0,honda,honda - odyssey ex-l,good,6 cylinders,gas,164406.0,clean,automatic,fwd,mid-size,mini-van,grey,al
